,Date,ASPI,Banks_finance_insurance,trend,seasonal,residual
589,2010-06-29,4612.98,10318.81,9.24162278138398,-0.0359259542449984,0.03602689517033581
590,2010-06-30,4612.46,10204.1,9.244361642469453,-0.03906088523180233,0.02524412205443187
591,2010-06-30,4612.46,10204.1,9.247072790967923,-0.04290105356221996,0.026373141886379403
592,2010-07-01,4610.71,10160.84,9.249841824117157,-0.047025112591881135,0.023479683354982295
593,2010-07-02,4593.65,10076.85,9.25267124533799,-0.056346324526274284,0.02167107197534477
594,2010-07-05,4558.48,9976.19,9.255524779499698,-0.06102478932356969,0.01345654271208107
595,2010-07-06,4547.18,10002.32,9.258374587251774,-0.06302011448567064,0.01521787230224099
596,2010-07-07,4470.78,9793.63,9.26122448634618,-0.07124024994556571,-0.0004967830835378995
597,2010-07-08,4521.4,9920.69,9.264044599875602,-0.0681953589559108,0.006528513391901997
598,2010-07-09,4505.69,9883.07,9.26686755763376,-0.068005366098924,-0.0002837203141607264
599,2010-07-12,4533.95,9896.54,9.269644797897602,-0.06707577501059586,-0.0026285428014135026
600,2010-07-13,4555.83,9997.92,9.272448471838004,-0.062144157043631125,-0.0001719644531895173
601,2010-07-14,4600.22,10071.57,9.275210616245168,-0.06855712751056842,0.010818393465043097
602,2010-07-15,4638.71,10134.77,9.277924503724213,-0.07576779950505397,0.021570660773522543
603,2010-07-16,4676.89,10191.42,9.280628368225464,-0.07280249792303539,0.021475598511892957
604,2010-07-19,4729.26,10157.98,9.283317670518077,-0.08022257885294592,0.02291979080260631
605,2010-07-20,4806.43,10260.07,9.2859758021945,-0.07855775831901209,0.028596897438084204
606,2010-07-21,4857.57,10355.03,9.288575671378197,-0.07703411944470834,0.03368611904313451
607,2010-07-22,4849.17,10368.82,9.291131015524938,-0.07112055199470653,0.026548041440587936
608,2010-07-23,4895.51,10380.81,9.293689633420529,-0.0632919018604963,0.017316456797380725
609,2010-07-26,4943.53,10470.37,9.296234119869608,-0.06172089558630461,0.021791418020862423
610,2010-07-27,4999.05,10594.04,9.298742821503497,-0.05652673050051369,0.025830766816467655
611,2010-07-28,5138.93,10955.65,9.3012807098057,-0.04510644547121856,0.04543631957252259
612,2010-07-29,5119.1,10965.33,9.303969593226611,-0.046099483355569924,0.044623646287312434
613,2010-07-30,5161.18,10986.5,9.306623764541651,-0.027738561430670997,0.025537322226340534
614,2010-08-02,5182.85,11002.45,9.30930163888621,-0.01735420305424469,0.013925818421233485
615,2010-08-03,5156.83,11011.99,9.311905959663747,-0.032590629900989106,0.027424628399073177
616,2010-08-04,5214.84,11135.24,9.314529790738089,-0.03394812623654679,0.037288468617281786
617,2010-08-05,5137.38,11053.72,9.317196437831337,-0.03897746720156909,0.032303331245412244
618,2010-08-06,5065.07,10929.77,9.319861784813796,-0.043953922638435894,0.02333767577290302
619,2010-08-09,4862.86,10490.27,9.322585076440784,-0.055293940495625256,-0.009087696087197665
620,2010-08-10,5092.94,11025.89,9.32534270455206,-0.036680929349401904,0.01933964747783399
621,2010-08-11,5078.64,11069.8,9.328134524826883,-0.03666430205828603,0.020505735923542608
622,2010-08-12,5034.85,10984.43,9.330980706082912,-0.040407211986492865,0.01366060043655224
623,2010-08-13,5115.79,11071.59,9.333857708849411,-0.03642519597925762,0.014705133954836282
624,2010-08-16,5191.3,11187.09,9.336700731847625,-0.04309172524156224,0.028906707260799247
625,2010-08-17,5305.8,11228.25,9.33959150131819,-0.04372108183209498,0.03031778351196166
626,2010-08-18,5421.75,11343.13,9.342533740167681,-0.04695349245676261,0.04078730559528487
627,2010-08-19,5568.5,11501.48,9.345523617152875,-0.04486548058098492,0.04957286515105117
628,2010-08-20,5563.0,11563.06,9.34844117252797,-0.044990969076988276,0.052120609629318505
629,2010-08-23,5563.99,11706.02,9.351292238197164,-0.04869515812083456,0.06526143829891892
630,2010-08-25,5582.87,11942.08,9.354142632604027,-0.046171609933214765,0.07985255345907347
631,2010-08-26,5594.3,12098.17,9.35702120111375,-0.042132508529788094,0.08592078789357813
632,2010-08-27,5634.15,12212.91,9.359873689592064,-0.04125629647611333,0.09163147483122784
633,2010-08-30,5600.77,12267.35,9.36270128720533,-0.041936240613613826,0.09393149386738535
634,2010-08-31,5658.01,12249.27,9.365513627287601,-0.044749649459625895,0.09245764453249883
635,2010-09-01,5690.29,12356.83,9.368334898454776,-0.045087315745905056,0.09871664291620738
636,2010-09-02,5785.17,12446.11,9.371182240942908,-0.04787416619027851,0.10585532851841861
637,2010-09-03,5880.49,12682.69,9.374007896055083,-0.05209570911894452,0.1260811636658961
638,2010-09-06,5858.54,12604.51,9.37681779501532,-0.05611149445498611,0.12110366484318227
639,2010-09-07,5884.99,12699.11,9.379603533991293,-0.05713252507829309,0.12681618233789577
640,2010-09-08,5962.62,12933.64,9.382403683259875,-0.051272317452483375,0.1364555821949591
641,2010-09-09,6023.41,13144.47,9.385199460931162,-0.053602751711323005,0.15215970761816677
642,2010-09-13,6131.22,13508.94,9.387923030500806,-0.04863797289194209,0.17182190986749796
643,2010-09-14,6175.06,13842.79,9.390633223895618,-0.04965088547709768,0.19453746003206446
644,2010-09-15,6238.45,14240.48,9.393280860573514,-0.042181876924595296,0.21274490861411877
645,2010-09-16,6343.71,14762.14,9.395898444763429,-0.03195312110040447,0.23587575043178474
646,2010-09-17,6457.28,15264.34,9.398502257690009,-0.02792671000422409,0.2626991203873307
647,2010-09-20,6521.43,15797.7,9.401095571632286,-0.02512207305260652,0.2916461402188404
648,2010-09-21,6702.99,16884.18,9.403688440367889,-0.008562681581334955,0.3390066090398172
649,2010-09-23,6772.43,17097.83,9.406299865873232,-0.004293670881913126,0.34470063886207647
650,2010-09-24,6888.49,17359.76,9.408908841822873,-0.00287836797530694,0.355879689386417
651,2010-09-27,6881.54,17057.28,9.411477988251226,-0.007585645665412311,0.3404400284681949
652,2010-09-28,6845.77,16922.45,9.414033816423611,-0.010114918729041446,0.3324775240376465
653,2010-09-29,6929.9,17088.69,9.416553474572684,-0.009088837525898865,0.3387074831114003
654,2010-09-30,6997.22,17595.09,9.419165929646901,-0.0005400746090096905,0.35674930979422653
655,2010-10-01,7147.77,18000.45,9.421737410835457,0.003049450386388418,0.37336517534396135
656,2010-10-04,7089.69,17743.96,9.424269525485398,0.003750623463526924,0.35578030635554403
657,2010-10-05,6991.06,17421.34,9.426747009127627,0.00237302978523417,0.33633113161212697
658,2010-10-06,6862.67,17202.06,9.429246588652408,-0.0005328471688593314,0.3240706815883084
659,2010-10-07,6770.74,17004.43,9.431755678987418,-0.002815513610955801,0.3122890119499673
660,2010-10-08,6833.61,17208.24,9.43426619167796,0.000215954508434567,0.31866147166530756
661,2010-10-11,6834.61,17140.22,9.436710469878053,-0.004189339460949594,0.31666189712487314
662,2010-10-12,6534.02,16396.6,9.439119371521937,-0.014380241526202365,0.28009014525022885
663,2010-10-13,6628.83,16358.33,9.441481309137453,-0.014519348343850495,0.2755305659131889
664,2010-10-14,6622.08,16287.62,9.443816834988482,-0.0163428970587195,0.2706866510893978
665,2010-10-15,6626.86,16283.47,9.446082574863846,-0.01597096891239225,0.2677941558560616
666,2010-10-18,6622.59,16398.07,9.448389759934216,-0.01611275189871584,0.27264191592478193
667,2010-10-19,6703.61,16804.84,9.45074076440613,-0.009198665336100899,0.2878801200679537
668,2010-10-20,6664.22,16725.71,9.453136268295044,-0.007228909783804906,0.2787949770041835
669,2010-10-21,6685.99,16906.48,9.455606585903208,-0.0049908010981589935,0.28483647456753336
670,2010-10-25,6633.33,16734.13,9.458110475066245,-0.006984816723679256,0.2740799670975982
671,2010-10-26,6546.16,16557.85,9.46061971460809,-0.011370812428152344,0.26536668641267597
672,2010-10-27,6557.0,16520.44,9.46309528164458,-0.01082054232117791,0.2600789417794446
673,2010-10-28,6575.74,16577.57,9.46557658823049,-0.008713638799755043,0.25894290639423234
674,2010-10-29,6678.05,16807.16,9.468031192309331,-0.005736220503665447,0.26726529326850973
675,2010-11-01,6752.43,16870.44,9.470505325314814,-0.011057806297629893,0.2738707379847203
676,2010-11-02,6710.64,16860.84,9.472880267319658,-0.011087433301047934,0.27095621836021494
677,2010-11-03,6674.91,16856.36,9.475225498039796,-0.006816302761255311,0.2640741173575809
678,2010-11-04,6658.45,16833.28,9.477484058539373,-0.008239965143105436,0.2618690648772234
679,2010-11-08,6640.19,16713.43,9.479764221367883,-0.00929912857292237,0.25350277403783295
680,2010-11-09,6592.38,16575.89,9.482038399997897,-0.014004167410870207,0.24767027634977737
681,2010-11-10,6535.09,16434.07,9.48436899689894,-0.015415562789402485,0.23815846383461448
682,2010-11-11,6569.61,16537.09,9.486655095483794,-0.013702884324471466,0.24040880481748034
683,2010-11-12,6600.06,16582.97,9.488956309600049,-0.015909336911970298,0.2430845714427943
684,2010-11-15,6507.21,16199.52,9.491249693353236,-0.025335180916133095,0.22682237871477653
685,2010-11-16,6472.42,16076.93,9.493578213098179,-0.035047049220407155,0.2266094402295569
686,2010-11-18,6565.0,16391.83,9.495871752270123,-0.034786416107030926,0.24345298278922456
687,2010-11-22,6515.8,16290.16,9.498147403335654,-0.035119756159517186,0.23528887634839185
688,2010-11-23,6454.18,16002.08,9.50043220063428,-0.02922480097306639,0.20926659311143653
689,2010-11-24,6462.12,16039.22,9.502738051250379,-0.02745200061931399,0.20750620117811217
690,2010-11-25,6413.32,15880.18,9.5050075572816,-0.02181923289347203,0.18963874536135322
691,2010-11-26,6381.07,15817.74,9.507297643344252,-0.020644401627809186,0.18223413225729074
692,2010-11-29,6257.01,15403.29,9.509611401594775,-0.02577709649647637,0.15850209685006084
693,2010-11-30,6434.85,15855.65,9.511896721248661,-0.022118935982437617,0.1815033973969524
694,2010-12-01,6559.89,16358.9,9.514193042358373,-0.013075430508791966,0.20140975888282325
695,2010-12-02,6538.84,16249.58,9.516468437193227,-0.004510284686924561,0.1838641887637174
696,2010-12-03,6547.68,16197.94,9.518763971619,-0.004586329593540907,0.1784617106156088
697,2010-12-06,6506.3,16114.34,9.521049452107812,-0.0032126357598553984,0.1696280214314769
698,2010-12-07,6469.08,16015.49,9.523349238662377,-0.004051839107808131,0.16201425833658553
699,2010-12-08,6454.31,15922.03,9.525642601460174,-0.005302475030373867,0.1551188374023529
700,2010-12-09,6445.77,15855.64,9.527917320111975,-0.009161981038364145,0.15252521289935933
701,2010-12-10,6432.75,15840.06,9.530171652868866,-0.0020593176794979203,0.1421851180506622
702,2010-12-13,6436.82,15857.61,9.532438712811988,-0.005511847969603491,0.14447792542231078
703,2010-12-14,6385.6,15768.76,9.53469710562878,-0.011085304942441067,0.14217424586850355
704,2010-12-15,6373.76,15711.63,9.536930883626486,-0.01204463911626277,0.13727023692690857
705,2010-12-16,6360.34,15714.45,9.539153408509321,-0.012208477534595797,0.13539101923532088
706,2010-12-17,6360.84,15675.8,9.541375996455447,-0.008936134182819511,0.1274335386087821
707,2010-12-21,6378.91,15691.92,9.543579869238819,-0.009552980726357133,0.12687432066480653
708,2010-12-22,6455.82,15889.74,9.545769023043215,-0.005537628885381164,0.13319750274692738
709,2010-12-23,6511.51,16094.78,9.547985835115739,0.002664415419845344,0.135600024262649
710,2010-12-24,6558.25,16121.15,9.55018659602515,0.011634384544344133,0.1260663728969253
711,2010-12-27,6621.51,16221.46,9.552432575898148,0.015314030493361063,0.12634372955748469
712,2010-12-28,6641.08,16253.57,9.554701514410706,0.016994815735902623,0.12437152579014714
713,2010-12-29,6646.92,16245.97,9.55699003773861,0.015029490526864041,0.12358062873532531
714,2010-12-30,6614.13,16170.66,9.559235310880666,0.013215112978047049,0.11850334420600646
715,2010-12-31,6635.87,16166.31,9.561427884385287,0.012573302242355599,0.11668353953078607
716,2011-01-03,6658.0,16182.5,9.563596796458976,0.018234626902435668,0.10985426705825467
717,2011-01-04,6701.9,16289.6,9.565768025557734,0.017447230786300526,0.115066890008896
718,2011-01-05,6754.3,16470.8,9.567888970866566,0.01717021548843889,0.1242852088003702
719,2011-01-06,6809.7,16495.2,9.569949416348845,0.018286478100805612,0.12258881402585445
720,2011-01-07,6892.0,16702.8,9.571898667174205,0.019777865314092157,0.13165511653305878
721,2011-01-10,6916.9,16800.5,9.573787517175735,0.02514481696313979,0.1302315927143614
722,2011-01-11,6992.7,16961.7,9.575596659187536,0.027430629532898296,0.13568585145124004
723,2011-01-12,7014.9,17023.1,9.577314621650736,0.025986867367920684,0.13902503518387596
724,2011-01-13,7021.9,17217.0,9.579027581392225,0.023226184893329747,0.15139878049091712
725,2011-01-14,7032.6,17383.2,9.580680109934466,0.02605253985237674,0.15652685176238393
726,2011-01-17,7008.1,17409.1,9.582360645588555,0.02573859963286147,0.1566490917761258
727,2011-01-18,7058.3,17415.5,9.584115014287157,0.03217483407578954,0.14882604490642998
728,2011-01-20,7193.1,17431.9,9.585758106614486,0.03364466890468336,0.14665436451242014
729,2011-01-21,7254.0,17621.5,9.587370683627103,0.033982238406318574,0.15552210436683472
730,2011-01-24,7261.4,17771.7,9.588965011205271,0.03510992687667554,0.16128764534521672
731,2011-01-25,7225.2,17616.3,9.590536998988792,0.03347655292086664,0.15256633688054505
732,2011-01-26,7241.9,17486.1,9.592102131154174,0.03469512743157026,0.1423642999995423
733,2011-01-27,7211.1,17544.7,9.593735588271246,0.03169757394909987,0.14707402676220951
734,2011-01-28,7192.5,17430.4,9.595320144639537,0.030411978546868498,0.14023896400294944
735,2011-01-31,7174.9,17395.9,9.5968712469019,0.02877679624480891,0.1383417821063788
736,2011-02-01,7190.8,17352.2,9.598402905637304,0.02431647368145413,0.13875519917039875
737,2011-02-02,7262.3,17373.8,9.599937314750983,0.018740665411089028,0.1440406231376397
738,2011-02-03,7346.8,17433.3,9.601457904397673,0.020773984083618233,0.1439055608558953
739,2011-02-07,7381.1,17538.2,9.602922998925159,0.02646337935844649,0.14275025979954498
740,2011-02-08,7385.0,17574.0,9.604337172837814,0.02603948456295122,0.14379915865502227
741,2011-02-09,7377.4,17462.1,9.605686326763918,0.024856736600184278,0.1372450337111325
742,2011-02-10,7493.6,17682.0,9.60708303717357,0.02450412040846992,0.14871529438370892
743,2011-02-11,7586.6,17750.0,9.60849161260668,0.021532034208977466,0.15411714808790405
744,2011-02-14,7811.8,17692.4,9.609898015828279,0.0260997594972131,0.1448926724959979
745,2011-02-15,7607.8,17502.4,9.611248259064919,0.024601426977242654,0.13424360732336538
746,2011-02-18,7672.5,17616.6,9.612576452155672,0.02099873748562182,0.14302172868664415
747,2011-02-21,7617.2,17575.2,9.613842284732005,0.02241247974224614,0.1379893319407185
748,2011-02-22,7514.7,17366.7,9.615052809275031,0.019696435560644973,0.12756061362162724
749,2011-02-23,7548.9,17398.8,9.616371442311053,0.020409047362771847,0.12737602763332354
750,2011-02-24,7583.4,17360.0,9.617682192646715,0.0220504515263211,0.12219134404130585
751,2011-02-25,7711.6,17404.6,9.618993464596354,0.02512490114157295,0.12037145234177238
752,2011-02-28,7798.0,17334.6,9.620325772613977,0.02493952753174391,0.11519448300282106
753,2011-03-01,7701.2,17211.0,9.62162812497317,0.026025600528843926,0.10565026776796607
754,2011-03-03,7520.7,16808.1,9.622860908156245,0.021828867115091133,0.0849264167836371
755,2011-03-04,7664.7,16927.1,9.62398627353668,0.025920857523345407,0.08676403583301392
756,2011-03-07,7582.6,16831.9,9.625132483002117,0.029387329970668504,0.07651136148236304
757,2011-03-08,7445.9,16677.3,9.626145981664893,0.025484419374705355,0.0701733912670982
758,2011-03-09,7343.5,16445.4,9.627054483061684,0.03137167996137855,0.04937491880686664
759,2011-03-10,7383.9,16503.5,9.627945413720912,0.038228335640412614,0.04515400924494528
760,2011-03-11,7313.0,16435.6,9.628801388050432,0.04219269958346061,0.03621090525165094
761,2011-03-14,7169.8,16179.5,9.629611771665108,0.04099776188243703,0.02089075423887194
762,2011-03-15,7029.0,16069.0,9.630402281249204,0.040018027661332244,0.014226920131216826
763,2011-03-16,7115.6,16246.8,9.63114107015728,0.042363927996255345,0.022146247135529575
764,2011-03-17,7269.6,16430.6,9.631844222099746,0.04791912885836382,0.027137377970019895
765,2011-03-18,7184.9,16207.9,9.632549422152929,0.04964125743857111,0.011063377085236033
766,2011-03-21,7156.3,16187.7,9.633246088019387,0.05492883332569776,0.0038320522328384454
767,2011-03-22,7220.3,16679.4,9.633969986587623,0.05915232440113301,0.028807393053980654
768,2011-03-23,7207.1,16770.9,9.634756718767918,0.06205651356444577,0.030587288307824846
769,2011-03-24,7216.8,16634.1,9.635572289817993,0.06386819710894572,0.019769597266717717
770,2011-03-25,7240.3,16711.5,9.636394988625783,0.06266675680306755,0.02479063873863019
771,2011-03-28,7210.1,16820.5,9.637220168599994,0.06404512143312709,0.029088369568046765
772,2011-03-29,7207.9,16910.8,9.638019123579557,0.06923832034600849,0.028450306132458608
773,2011-03-30,7192.7,16884.5,9.638856139455346,0.06960916842936478,0.02568601241478212
774,2011-03-31,7226.1,17089.3,9.639675799912546,0.06812420759677622,0.03840780813593454
775,2011-04-01,7377.22,17367.33,9.640491128130314,0.07242001005034054,0.04943499594060413
776,2011-04-04,7373.14,17326.73,9.641299686785988,0.06986095765868534,0.04884503032803848
777,2011-04-05,7370.02,17307.82,9.642133912397716,0.07043115552572515,0.04634863355214208
778,2011-04-06,7359.9,17250.98,9.642928923691379,0.06500208385807256,0.04769322489054033
779,2011-04-07,7378.73,17236.32,9.643776477535333,0.06466407449910634,0.046333512321474465
780,2011-04-08,7413.87,17289.67,9.644584092099135,0.06199524212035919,0.05128515809871785
781,2011-04-11,7454.22,17278.44,9.64545371355148,0.06158770330443588,0.05017334364906787
782,2011-04-12,7574.86,17561.9,9.646319357240738,0.06262717473505142,0.06454052981565084
783,2011-04-18,7547.79,17526.02,9.647148354792428,0.06176596778154277,0.06252759020287654
784,2011-04-19,7475.16,17304.28,9.647917848662853,0.060611810453371294,0.05017948961552896
785,2011-04-20,7474.5,17282.89,9.648641877432238,0.06144451330990741,0.04738588300232294
786,2011-04-21,7456.82,17280.62,9.64935241903016,0.056514882920978886,0.05147361939287804
787,2011-04-25,7345.48,17103.36,9.649991643381698,0.05391038476347163,0.043128186271778966
788,2011-04-26,7349.17,16912.05,9.65056493893881,0.05253631266726757,0.032680412980175856
789,2011-04-27,7363.78,16889.62,9.651113669882001,0.05470484530081408,0.028635995846101346
790,2011-04-28,7377.65,16989.25,9.651665680101079,0.05343352580774401,0.03523686416890654
791,2011-04-29,7356.97,16961.23,9.652303598803124,0.052632582674230766,0.03374924882373598
792,2011-05-03,7270.67,16752.75,9.65295172291479,0.049835653179370644,0.023530326787615928
793,2011-05-04,7213.33,16648.01,9.653535879615937,0.04020398078714351,0.02630610834296341
794,2011-05-05,7317.17,16873.09,9.65402551377059,0.03500109915645304,0.044448711222576945
795,2011-05-06,7319.15,16883.08,9.654479657714516,0.03782808691660826,0.041759471329186296
796,2011-05-09,7377.86,16831.23,9.65490895761495,0.036422114775503125,0.03966029590287483
797,2011-05-10,7339.65,16769.65,9.6553267956145,0.03737345099838223,0.03462573738431381
798,2011-05-11,7280.66,16698.5,9.655686774640948,0.035065072711705204,0.03232232665882264
799,2011-05-12,7300.82,16805.46,9.655945230037334,0.030643620147982206,0.04287026240497312
800,2011-05-13,7319.94,16784.63,9.656154627365446,0.02879536186516589,0.043268876449349916
801,2011-05-16,7358.69,17013.84,9.656249577216446,0.027619933488773115,0.05791289876617334
802,2011-05-19,7487.61,17251.67,9.656457317392874,0.02725888607086688,0.07194802590402752
803,2011-05-20,7479.63,17255.44,9.656670195497162,0.02498590039408832,0.0742266391708516
804,2011-05-23,7439.15,17192.77,9.656885244081705,0.012587343491878332,0.08277163801941441
805,2011-05-24,7431.97,17187.45,9.657126781429675,0.006708142090568291,0.08809982179354321
806,2011-05-25,7446.69,17379.36,9.657438487924157,0.010944157983197943,0.09465592829845135
807,2011-05-26,7419.44,17344.95,9.65775178784078,0.005860573982676986,0.09744431490111587
808,2011-05-27,7459.58,17589.0,9.658064143811899,0.008213327051873097,0.108751514768553
809,2011-05-30,7468.41,17982.12,9.658292255657637,0.012244289913137085,0.1265966642916848
810,2011-05-31,7418.07,17826.36,9.658467761138919,0.011899860988735543,0.11806591757955195
811,2011-06-01,7387.15,17663.56,9.658645793634346,0.015310530454874115,0.10530271525706787
812,2011-06-02,7375.9,17649.27,9.658783118205239,0.013346305126921653,0.10632027840057183
813,2011-06-03,7406.02,17759.07,9.658857836887012,0.016437503748750547,0.10935630967444651
814,2011-06-06,7355.43,17578.64,9.658893995797456,0.014378699647401592,0.10116711216473503
815,2011-06-07,7294.54,17366.44,9.6588993363804,0.011669032893877971,0.09172651789047784
816,2011-06-08,7257.7,17249.2,9.6588900253826,0.012281032305479944,0.08434998688439321
817,2011-06-09,7279.62,17281.41,9.658886370505638,0.010658735807954688,0.08784152993780452
818,2011-06-10,7231.92,17123.64,9.658847955944776,0.003882519165993802,0.08548476880763978
819,2011-06-13,7186.86,16904.76,9.658787682968606,-0.0019624686873250816,0.07852530377678668
820,2011-06-14,7083.05,16717.1,9.65865519450088,-0.003197928712403166,0.06873016083081936
821,2011-06-16,7015.71,16550.04,9.658546103102545,-0.004755732847702344,0.060353427465875666
822,2011-06-17,7050.03,16696.12,9.6584373445824,-0.002497969527896938,0.06699226102696876
823,2011-06-20,7040.68,16783.42,9.658276197301385,0.0003332339034140862,0.06953734211349641
824,2011-06-21,6996.64,16616.95,9.658042270375809,0.0007168720578891938,0.059419395296267365
825,2011-06-22,6927.74,16540.16,9.65772136379345,-0.002316818145157453,0.058142096401344004
826,2011-06-23,6871.68,16332.05,9.65731856967822,-0.0024978292363400786,0.04606397346730702
827,2011-06-24,6892.56,16284.05,9.656871893263144,-0.0006042591378371725,0.04167374599149703
828,2011-06-27,6894.26,16168.0,9.656328749955435,-0.004600840401470375,0.03906134952949294
829,2011-06-28,6862.83,16135.82,9.655677789370106,-0.0071236047741035655,0.04024273979486359
830,2011-06-29,6878.16,16073.58,9.654929302813184,-0.0111314111925531,0.04113431765799234
831,2011-06-30,6825.94,16091.28,9.654004831749832,-0.00942730543111352,0.041455263020667196
832,2011-07-01,6844.71,16133.5,9.653049611781263,-0.008608464314573253,0.044211987095076635
833,2011-07-04,6816.74,16068.59,9.652034989423834,-0.01309753204590194,0.04568425637160203
834,2011-07-05,6862.79,16259.82,9.651065957477684,-0.007837210360427064,0.05322356581257004
835,2011-07-06,6884.06,16323.98,9.650095738282541,-0.0054193017545931315,0.055714034807092784
836,2011-07-07,6918.41,17030.66,9.649096100532873,0.007567371946871691,0.0861070555640208
837,2011-07-08,6911.98,16808.07,9.648022027756097,0.004718547817447249,0.07687383162610366
838,2011-07-11,6767.59,16429.64,9.646861092170079,-0.004012411642484961,0.06399361912550468
839,2011-07-12,6663.64,16143.14,9.645769797365519,-0.006472091126523762,0.04995276437055203
840,2011-07-13,6715.67,16353.77,9.644752693426069,-0.0012180693706963517,0.05867910673005994
841,2011-07-15,6777.03,16431.53,9.643758715579285,-0.0019373842959702582,0.06513599774957093
842,2011-07-18,6744.19,16487.39,9.64279448605614,0.0008167802095008659,0.06673985901667308
843,2011-07-19,6675.7,16402.19,9.641847109059206,0.00483559324606404,0.05848743917716852
844,2011-07-20,6682.46,16406.12,9.640896338456539,0.01046027670234395,0.05405309977423378
845,2011-07-21,6598.97,16144.17,9.640044849988259,0.005975368017525472,0.0432940547601121
846,2011-07-22,6537.25,15941.46,9.639201600610619,0.003783973373388182,0.03369296764130538
847,2011-07-25,6434.34,15625.15,9.638366610405827,-0.0012555219437601966,0.019525986096456262
848,2011-07-26,6493.58,15825.34,9.63752959980814,-0.00035887738334536897,0.03219700934888479
849,2011-07-27,6505.56,15953.47,9.636685099633308,-0.0033006695559902226,0.044047209332979946
850,2011-07-28,6653.57,16326.95,9.635763744659332,0.0017392015064259456,0.06306944954376134
851,2011-07-29,6845.38,16774.4,9.634856463937904,0.007510709462530162,0.08524202028859776
852,2011-08-01,6854.14,16741.78,9.633916798600417,0.003760949693610914,0.08798492223516667
853,2011-08-02,6819.58,16599.48,9.632985395922237,-0.0027581885323834108,0.08689944116292814
854,2011-08-03,6812.59,16551.78,9.632023226159417,-0.0022849241577454623,0.0845106258902338
855,2011-08-04,6809.78,16609.57,9.631038640483057,0.001394088424222349,0.08530158534569458
856,2011-08-05,6751.29,16426.72,9.62999547020857,0.0017066863269462147,0.07496239975175249
857,2011-08-08,6806.97,16581.31,9.628895794187066,0.0009511022666202282,0.08618453997085893
858,2011-08-09,6750.19,16244.11,9.627783824723403,-0.003427426227160946,0.07112926201811873
859,2011-08-10,6819.9,16216.41,9.62667975564611,-0.002632335082467986,0.06973155091901553
860,2011-08-11,6767.09,16048.65,9.625617718613977,0.0013127013379889297,0.05644959291903724
861,2011-08-12,6833.06,16264.0,9.624552639746131,0.004133137245381068,0.06802357831667087
862,2011-08-15,6836.53,16294.2,9.623507497128848,0.0007844818042605827,0.07427251631900347
863,2011-08-16,7050.74,16601.59,9.62246430460603,-0.0006209598654017831,0.09541040814962443
864,2011-08-17,7014.11,16555.93,9.621424345393155,0.0008662676865074589,0.092209011705608
865,2011-08-18,7030.85,16565.02,9.620342727176062,-0.003137809565920048,0.0978436044880511
866,2011-08-19,6951.64,16429.1,9.619226924497168,-0.011181336750083374,0.09876384393846294
867,2011-08-22,6928.03,16373.78,9.618170853716576,-0.019390196757388692,0.10465589695192541
868,2011-08-23,6861.73,16172.91,9.617087018009412,-0.017456896683705096,0.09146277794831448
869,2011-08-24,6812.71,16077.87,9.615884385162666,-0.01566144934019327,0.0849761354499617
870,2011-08-25,6839.2,16074.35,9.614698852772658,-0.017841400449455303,0.08812266050629496
871,2011-08-26,6852.96,16219.81,9.613554805582364,-0.017028513769877376,0.09746232185489248
872,2011-08-29,6837.35,16067.95,9.612424835144207,-0.01516623212086763,0.08732328067603531
873,2011-08-30,6879.29,16291.78,9.611191798837725,-0.008139808628560698,0.09536397490793583
874,2011-09-01,6951.5,16502.66,9.60996064207244,-0.005400738676718998,0.10671695562088537
875,2011-09-02,6950.61,16519.03,9.608849218426448,0.0018712794833201972,0.10154783073428611
876,2011-09-05,6998.03,16635.16,9.607654343958531,0.0029293454898169135,0.10869011723269509
877,2011-09-06,6956.21,16496.95,9.606370839133216,0.0004523624964654291,0.1041075926875554
878,2011-09-07,6997.86,16680.08,9.605115084661431,0.0027108573536384064,0.11414453004923686
879,2011-09-08,6991.6,16713.91,9.603887518035005,0.004286796139996628,0.115822271664451
880,2011-09-09,6990.33,16703.21,9.602727661301397,0.0044110685881342026,0.11621746561313209
881,2011-09-12,6967.62,16651.99,9.601628245811673,0.006796088112051212,0.1118606738624959
882,2011-09-13,6930.04,16579.59,9.600542410904332,0.008610316369329784,0.10677497252120645
883,2011-09-14,6895.61,16451.9,9.599501610543527,0.006085326719425698,0.10260931378053477
884,2011-09-15,6850.93,16437.78,9.598466344371879,0.008551027458944137,0.10032025116474948
885,2011-09-16,6870.92,16397.24,9.597379682652072,0.008956391204974355,0.09853223310951378
886,2011-09-20,6828.57,16392.91,9.596291488357558,0.012374955179503933,0.09593775972609009
887,2011-09-21,6792.88,16339.22,9.59520409891711,0.013605618911043681,0.09251391382834455
888,2011-09-22,6762.38,16288.37,9.594103243850086,0.012249359082517163,0.09185403226965867
889,2011-09-23,6734.6,16182.11,9.593012184988378,0.014501160136152012,0.08414824489658065
890,2011-09-26,6736.02,16063.5,9.59190971554165,0.017000848274665546,0.07539433269272286
891,2011-09-27,6737.68,16167.53,9.590769579659323,0.020214002028261933,0.07977660720589633
892,2011-09-28,6710.67,16066.79,9.589568409145182,0.0222391564015598,0.07270212214292585
893,2011-09-29,6747.91,16264.21,9.588335002236,0.025031924687224746,0.08335534025437859
894,2011-09-30,6783.55,16377.36,9.587072000004893,0.021568238286089357,0.09501493396527791
